Buy Threshold,Sell Threshold,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,2023-07-03,2023-07-05,Sum
0.185,-0.19,0.33,0.0,0.0,0.46,0.0,0.36,-2.86,-1.17,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-7.47
0.185,-0.195,0.33,0.0,0.0,0.46,0.0,0.36,-1.42,-1.17,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-6.03
0.185,-0.2,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-1.17,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.61
0.185,-0.205,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-1.17,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.61
0.185,-0.21,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-1.17,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.61
0.185,-0.215,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-1.17,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.94
0.185,-0.22,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-1.17,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.94
0.185,-0.225,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-1.17,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.94
0.185,-0.23,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-1.17,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.94
0.185,-0.235,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-1.17,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.94
0.185,-0.24,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-1.17,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.94
0.185,-0.245,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-1.17,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.94
0.18,0.0,0.15,2.61,-4.29,-3.14,-3.48,8.37,-5.1,4.48,-5.69,-1.74,-4.51,1.0,-0.55,-0.1,0.0,-11.99
0.18,-0.005,0.15,2.61,-4.29,-3.14,-3.48,8.37,-5.1,4.29,-5.69,-1.74,-4.51,1.0,-0.4,-0.1,0.0,-12.03
0.18,-0.01,0.15,2.61,-4.29,-4.11,-3.48,8.37,-5.03,4.29,-5.69,-1.74,-4.51,1.0,-0.4,-0.1,0.0,-12.93
0.18,-0.015,0.15,2.61,-4.29,-4.11,-3.48,8.03,-4.84,4.29,-5.69,-1.61,-4.51,1.0,-0.4,-0.1,0.0,-12.95
0.18,-0.02,0.15,2.61,-2.6,-4.11,-3.48,8.03,-4.84,4.1,-5.69,-1.61,-4.51,1.0,-0.4,-0.1,0.0,-11.45
0.18,-0.025,0.15,2.61,-2.6,-4.11,-3.48,8.03,-4.84,4.1,-5.69,-1.61,-4.51,1.0,-0.4,-0.1,0.0,-11.45
0.18,-0.03,0.15,2.61,-2.6,-4.11,-3.48,8.03,-4.84,4.35,-5.69,-1.61,-4.51,1.0,-0.4,-0.1,0.0,-11.2
0.18,-0.035,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.84,4.35,-5.69,-1.61,-4.51,1.0,-0.4,-0.25,0.0,-11.64
0.18,-0.04,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.84,4.35,-5.69,-1.61,-4.51,1.0,-0.4,-0.25,0.0,-11.64
0.18,-0.045,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.84,4.27,-5.69,-1.61,-4.51,1.0,-0.4,-0.25,0.0,-11.72
0.18,-0.05,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.84,4.27,-5.69,-1.61,-4.51,1.0,-0.4,-0.25,0.0,-11.72
0.18,-0.055,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.79,4.27,-5.69,-1.61,-4.51,1.0,-0.4,-0.25,0.0,-11.67
0.18,-0.06,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.79,4.27,-5.69,-1.61,-4.51,1.0,-0.4,-0.25,0.0,-11.67
0.18,-0.065,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.79,4.27,-5.69,-1.61,-4.51,1.0,-0.4,-0.25,0.0,-11.67
0.18,-0.07,0.15,2.61,-2.6,-4.4,-3.48,8.03,-2.5,4.27,-5.69,-1.61,-4.25,1.0,-0.4,-0.25,0.0,-9.12
0.18,-0.075,0.15,2.61,-2.6,-4.4,-3.48,8.03,-2.5,4.27,-5.69,-1.61,-4.25,1.0,-0.38,-0.25,0.0,-9.1
0.18,-0.08,0.15,2.61,-2.6,-4.21,-3.48,8.03,-2.5,4.27,-5.69,-1.61,-4.25,1.0,-0.38,-0.25,0.0,-8.91
0.18,-0.085,0.15,2.61,-2.6,-4.21,-3.48,8.03,-2.5,4.27,-5.69,-1.61,-4.25,1.0,-0.38,-0.25,0.0,-8.91
0.18,-0.09,0.15,2.61,-2.6,-4.21,-3.48,8.03,-2.5,4.27,-5.69,-1.61,-4.25,1.0,-0.38,-0.25,0.0,-8.91
0.18,-0.095,0.33,2.61,-2.6,-4.03,-3.48,0.54,-2.5,4.27,-5.69,-1.61,-4.25,1.0,0.08,-0.25,0.0,-15.58
0.18,-0.1,0.33,2.61,-3.5,-4.03,-3.48,0.54,-2.5,2.54,-5.69,-1.61,-4.25,1.0,0.08,-0.25,0.0,-18.21
0.18,-0.105,0.33,2.61,-3.5,-4.05,-3.48,0.54,-2.5,2.54,-5.69,-1.61,-4.25,0.74,0.08,-0.25,0.0,-18.49
0.18,-0.11,0.33,2.61,-3.5,-4.05,0.0,0.54,-2.25,2.42,-5.69,-1.61,-4.25,0.04,0.08,-0.25,0.0,-15.58
0.18,-0.115,0.33,2.61,-3.5,-4.05,0.0,0.54,-2.88,2.42,-5.69,-1.61,-4.25,0.04,0.08,2.67,0.0,-13.29
0.18,-0.12,0.33,2.93,-3.5,-1.94,0.0,0.54,-2.88,2.42,-5.69,-1.61,-4.25,0.04,0.08,2.67,0.0,-10.86
0.18,-0.125,0.33,2.93,-3.5,-1.17,0.0,0.36,-1.49,2.03,-5.69,-1.61,-4.25,0.04,0.08,2.67,0.0,-9.27
0.18,-0.13,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,2.03,-5.69,-1.61,0.0,0.04,0.08,2.67,0.0,-7.29
0.18,-0.135,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,2.03,-5.69,-1.61,0.0,0.04,0.08,2.67,0.0,-7.29
0.18,-0.14,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,2.03,-5.69,-1.61,0.0,0.04,0.08,2.67,0.0,-7.29
0.18,-0.145,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,2.03,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-7.37
0.18,-0.15,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,0.33,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-9.07
0.18,-0.155,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,0.33,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-9.07
0.18,-0.16,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,0.33,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-9.07
0.18,-0.165,0.33,0.0,-1.74,0.46,0.0,0.36,-1.75,0.33,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-6.6
0.18,-0.17,0.33,0.0,-1.74,0.46,0.0,0.36,-1.75,0.33,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-6.6
0.18,-0.175,0.33,0.0,-1.74,0.46,0.0,0.36,-1.75,0.33,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-6.6
0.18,-0.18,0.33,0.0,-1.74,0.46,0.0,0.36,-1.75,0.33,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-6.6
0.18,-0.185,0.33,0.0,-1.74,0.46,0.0,0.36,-1.75,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-7.51
0.18,-0.19,0.33,0.0,0.0,0.46,0.0,0.36,-1.75,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-5.77
0.18,-0.195,0.33,0.0,0.0,0.46,0.0,0.36,-1.42,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-5.44
0.18,-0.2,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.02
0.18,-0.205,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.02
0.18,-0.21,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.02
0.18,-0.215,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.35
0.18,-0.22,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.35
0.18,-0.225,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.35
0.18,-0.23,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.35
0.18,-0.235,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.35
0.18,-0.24,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.35
0.18,-0.245,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.35
0.175,0.0,0.15,2.61,-4.29,-3.14,-3.48,8.37,-5.1,4.48,-5.69,-1.74,-4.51,1.0,-0.55,-0.1,0.0,-11.99
0.175,-0.005,0.15,2.61,-4.29,-3.14,-3.48,8.37,-5.1,4.29,-5.69,-1.74,-4.51,1.0,-0.4,-0.1,0.0,-12.03
0.175,-0.01,0.15,2.61,-4.29,-4.11,-3.48,8.37,-5.03,4.29,-5.69,-1.74,-4.51,1.0,-0.4,-0.1,0.0,-12.93
0.175,-0.015,0.15,2.61,-4.29,-4.11,-3.48,8.03,-4.84,4.29,-5.69,-1.61,-4.51,1.0,-0.4,-0.1,0.0,-12.95
0.175,-0.02,0.15,2.61,-2.6,-4.11,-3.48,8.03,-4.84,4.1,-5.69,-1.61,-4.51,1.0,-0.4,-0.1,0.0,-11.45
0.175,-0.025,0.15,2.61,-2.6,-4.11,-3.48,8.03,-4.84,4.1,-5.69,-1.61,-4.51,1.0,-0.4,-0.1,0.0,-11.45
0.175,-0.03,0.15,2.61,-2.6,-4.11,-3.48,8.03,-4.84,4.35,-5.69,-1.61,-4.51,1.0,-0.4,-0.1,0.0,-11.2
0.175,-0.035,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.84,4.35,-5.69,-1.61,-4.51,1.0,-0.4,-0.25,0.0,-11.64
0.175,-0.04,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.84,4.35,-5.69,-1.61,-4.51,1.0,-0.4,-0.25,0.0,-11.64
0.175,-0.045,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.84,4.27,-5.69,-1.61,-4.51,1.0,-0.4,-0.25,0.0,-11.72
0.175,-0.05,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.84,4.27,-5.69,-1.61,-4.51,1.0,-0.4,-0.25,0.0,-11.72
0.175,-0.055,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.79,4.27,-5.69,-1.61,-4.51,1.0,-0.4,-0.25,0.0,-11.67
0.175,-0.06,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.79,4.27,-5.69,-1.61,-4.51,1.0,-0.4,-0.25,0.0,-11.67
0.175,-0.065,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.79,4.27,-5.69,-1.61,-4.51,1.0,-0.4,-0.25,0.0,-11.67
0.175,-0.07,0.15,2.61,-2.6,-4.4,-3.48,8.03,-2.5,4.27,-5.69,-1.61,-4.25,1.0,-0.4,-0.25,0.0,-9.12
0.175,-0.075,0.15,2.61,-2.6,-4.4,-3.48,8.03,-2.5,4.27,-5.69,-1.61,-4.25,1.0,-0.38,-0.25,0.0,-9.1
0.175,-0.08,0.15,2.61,-2.6,-4.21,-3.48,8.03,-2.5,4.27,-5.69,-1.61,-4.25,1.0,-0.38,-0.25,0.0,-8.91
0.175,-0.085,0.15,2.61,-2.6,-4.21,-3.48,8.03,-2.5,4.27,-5.69,-1.61,-4.25,1.0,-0.38,-0.25,0.0,-8.91
0.175,-0.09,0.15,2.61,-2.6,-4.21,-3.48,8.03,-2.5,4.27,-5.69,-1.61,-4.25,1.0,-0.38,-0.25,0.0,-8.91
0.175,-0.095,0.33,2.61,-2.6,-4.03,-3.48,0.54,-2.5,4.27,-5.69,-1.61,-4.25,1.0,0.08,-0.25,0.0,-15.58
0.175,-0.1,0.33,2.61,-3.5,-4.03,-3.48,0.54,-2.5,2.54,-5.69,-1.61,-4.25,1.0,0.08,-0.25,0.0,-18.21
0.175,-0.105,0.33,2.61,-3.5,-4.05,-3.48,0.54,-2.5,2.54,-5.69,-1.61,-4.25,0.74,0.08,-0.25,0.0,-18.49
0.175,-0.11,0.33,2.61,-3.5,-4.05,0.0,0.54,-2.25,2.42,-5.69,-1.61,-4.25,0.04,0.08,-0.25,0.0,-15.58
0.175,-0.115,0.33,2.61,-3.5,-4.05,0.0,0.54,-2.88,2.42,-5.69,-1.61,-4.25,0.04,0.08,2.67,0.0,-13.29
0.175,-0.12,0.33,2.93,-3.5,-1.94,0.0,0.54,-2.88,2.42,-5.69,-1.61,-4.25,0.04,0.08,2.67,0.0,-10.86
0.175,-0.125,0.33,2.93,-3.5,-1.17,0.0,0.36,-1.49,2.03,-5.69,-1.61,-4.25,0.04,0.08,2.67,0.0,-9.27
0.175,-0.13,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,2.03,-5.69,-1.61,0.0,0.04,0.08,2.67,0.0,-7.29
0.175,-0.135,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,2.03,-5.69,-1.61,0.0,0.04,0.08,2.67,0.0,-7.29
0.175,-0.14,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,2.03,-5.69,-1.61,0.0,0.04,0.08,2.67,0.0,-7.29
0.175,-0.145,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,2.03,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-7.37
0.175,-0.15,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,0.33,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-9.07
0.175,-0.155,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,0.33,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-9.07
0.175,-0.16,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,0.33,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-9.07
0.175,-0.165,0.33,0.0,-1.74,0.46,0.0,0.36,-1.75,0.33,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-6.6
0.175,-0.17,0.33,0.0,-1.74,0.46,0.0,0.36,-1.75,0.33,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-6.6
0.175,-0.175,0.33,0.0,-1.74,0.46,0.0,0.36,-1.75,0.33,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-6.6
0.175,-0.18,0.33,0.0,-1.74,0.46,0.0,0.36,-1.75,0.33,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-6.6
0.175,-0.185,0.33,0.0,-1.74,0.46,0.0,0.36,-1.75,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-7.51
0.175,-0.19,0.33,0.0,0.0,0.46,0.0,0.36,-1.75,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-5.77
0.175,-0.195,0.33,0.0,0.0,0.46,0.0,0.36,-1.42,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-5.44
0.175,-0.2,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.02
0.175,-0.205,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.02
0.175,-0.21,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.02
0.175,-0.215,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.35
0.175,-0.22,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.35
0.175,-0.225,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.35
0.175,-0.23,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.35
0.175,-0.235,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.35
0.175,-0.24,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.35
0.175,-0.245,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-1.61,0.0,0.04,0.0,2.67,0.0,-4.35
0.17,0.0,0.15,2.61,-4.29,-3.14,-3.48,8.37,-5.1,4.48,-5.69,-1.38,-4.51,1.0,-0.55,-0.1,0.21,-11.42
0.17,-0.005,0.15,2.61,-4.29,-3.14,-3.48,8.37,-5.1,4.29,-5.69,-1.38,-4.51,1.0,-0.4,-0.1,0.21,-11.46
0.17,-0.01,0.15,2.61,-4.29,-4.11,-3.48,8.37,-5.03,4.29,-5.69,-1.38,-4.51,1.0,-0.4,-0.1,0.21,-12.36
0.17,-0.015,0.15,2.61,-4.29,-4.11,-3.48,8.03,-4.84,4.29,-5.69,-0.21,-4.51,1.0,-0.4,-0.1,0.21,-11.34
0.17,-0.02,0.15,2.61,-2.6,-4.11,-3.48,8.03,-4.84,4.1,-5.69,-0.21,-4.51,1.0,-0.4,-0.1,0.21,-9.84
0.17,-0.025,0.15,2.61,-2.6,-4.11,-3.48,8.03,-4.84,4.1,-5.69,-0.21,-4.51,1.0,-0.4,-0.1,0.21,-9.84
0.17,-0.03,0.15,2.61,-2.6,-4.11,-3.48,8.03,-4.84,4.35,-5.69,-0.21,-4.51,1.0,-0.4,-0.1,0.21,-9.59
0.17,-0.035,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.84,4.35,-5.69,-0.21,-4.51,1.0,-0.4,-0.25,0.62,-9.62
0.17,-0.04,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.84,4.35,-5.69,-0.21,-4.51,1.0,-0.4,-0.25,0.62,-9.62
0.17,-0.045,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.84,4.27,-5.69,-0.21,-4.51,1.0,-0.4,-0.25,0.62,-9.7
0.17,-0.05,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.84,4.27,-5.69,-0.21,-4.51,1.0,-0.4,-0.25,0.62,-9.7
0.17,-0.055,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.79,4.27,-5.69,-0.21,-4.51,1.0,-0.4,-0.25,0.62,-9.65
0.17,-0.06,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.79,4.27,-5.69,-0.21,-4.51,1.0,-0.4,-0.25,0.62,-9.65
0.17,-0.065,0.15,2.61,-2.6,-4.4,-3.48,8.03,-4.79,4.27,-5.69,-0.21,-4.51,1.0,-0.4,-0.25,0.62,-9.65
0.17,-0.07,0.15,2.61,-2.6,-4.4,-3.48,8.03,-2.5,4.27,-5.69,-0.21,-4.25,1.0,-0.4,-0.25,0.62,-7.1
0.17,-0.075,0.15,2.61,-2.6,-4.4,-3.48,8.03,-2.5,4.27,-5.69,-0.21,-4.25,1.0,-0.38,-0.25,0.62,-7.08
0.17,-0.08,0.15,2.61,-2.6,-4.21,-3.48,8.03,-2.5,4.27,-5.69,-0.21,-4.25,1.0,-0.38,-0.25,-0.47,-7.98
0.17,-0.085,0.15,2.61,-2.6,-4.21,-3.48,8.03,-2.5,4.27,-5.69,-0.21,-4.25,1.0,-0.38,-0.25,-0.47,-7.98
0.17,-0.09,0.15,2.61,-2.6,-4.21,-3.48,8.03,-2.5,4.27,-5.69,-0.21,-4.25,1.0,-0.38,-0.25,-0.47,-7.98
0.17,-0.095,0.33,2.61,-2.6,-4.03,-3.48,0.54,-2.5,4.27,-5.69,-0.21,-4.25,1.0,0.08,-0.25,-0.47,-14.65
0.17,-0.1,0.33,2.61,-3.5,-4.03,-3.48,0.54,-2.5,2.54,-5.69,-0.21,-4.25,1.0,0.08,-0.25,-0.47,-17.28
0.17,-0.105,0.33,2.61,-3.5,-4.05,-3.48,0.54,-2.5,2.54,-5.69,-0.21,-4.25,0.74,0.08,-0.25,-0.47,-17.56
0.17,-0.11,0.33,2.61,-3.5,-4.05,0.0,0.54,-2.25,2.42,-5.69,-0.21,-4.25,0.04,0.08,-0.25,-0.59,-14.77
0.17,-0.115,0.33,2.61,-3.5,-4.05,0.0,0.54,-2.88,2.42,-5.69,-0.21,-4.25,0.04,0.08,2.67,-0.59,-12.48
0.17,-0.12,0.33,2.93,-3.5,-1.94,0.0,0.54,-2.88,2.42,-5.69,-0.21,-4.25,0.04,0.08,2.67,-0.59,-10.05
0.17,-0.125,0.33,2.93,-3.5,-1.17,0.0,0.36,-1.49,2.03,-5.69,-0.21,-4.25,0.04,0.08,2.67,-0.59,-8.46
0.17,-0.13,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,2.03,-5.69,-0.21,0.0,0.04,0.08,2.67,-0.59,-6.48
0.17,-0.135,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,2.03,-5.69,-0.21,0.0,0.04,0.08,2.67,-0.59,-6.48
0.17,-0.14,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,2.03,-5.69,-0.21,0.0,0.04,0.08,2.67,-0.59,-6.48
0.17,-0.145,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,2.03,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-6.56
0.17,-0.15,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,0.33,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-8.26
0.17,-0.155,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,0.33,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-8.26
0.17,-0.16,0.33,0.0,-1.74,-2.01,0.0,0.36,-1.75,0.33,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-8.26
0.17,-0.165,0.33,0.0,-1.74,0.46,0.0,0.36,-1.75,0.33,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-5.79
0.17,-0.17,0.33,0.0,-1.74,0.46,0.0,0.36,-1.75,0.33,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-5.79
0.17,-0.175,0.33,0.0,-1.74,0.46,0.0,0.36,-1.75,0.33,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-5.79
0.17,-0.18,0.33,0.0,-1.74,0.46,0.0,0.36,-1.75,0.33,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-5.79
0.17,-0.185,0.33,0.0,-1.74,0.46,0.0,0.36,-1.75,-0.58,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-6.7
0.17,-0.19,0.33,0.0,0.0,0.46,0.0,0.36,-1.75,-0.58,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-4.96
0.17,-0.195,0.33,0.0,0.0,0.46,0.0,0.36,-1.42,-0.58,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-4.63
0.17,-0.2,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-3.21
0.17,-0.205,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-3.21
0.17,-0.21,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-3.21
0.17,-0.215,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-3.54
0.17,-0.22,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-3.54
0.17,-0.225,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-3.54
0.17,-0.23,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-0.21,0.0,0.04,0.0,2.67,-0.59,-3.54
0.17,-0.235,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-0.21,0.0,0.04,0.0,2.67,2.49,-0.46
0.17,-0.24,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-0.21,0.0,0.04,0.0,2.67,2.49,-0.46
0.17,-0.245,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-5.69,-0.21,0.0,0.04,0.0,2.67,2.49,-0.46
0.165,0.0,0.15,1.58,-4.29,-3.14,-3.48,8.37,-5.1,4.48,-5.69,-1.38,-4.51,1.0,-0.55,-0.1,0.21,-12.45
0.165,-0.005,0.15,1.58,-4.29,-3.14,-3.48,8.37,-5.1,4.29,-5.69,-1.38,-4.51,1.0,-0.4,-0.1,0.21,-12.49
0.165,-0.01,0.15,0.8,-4.29,-4.11,-3.48,8.37,-5.03,4.29,-5.69,-1.38,-4.51,1.0,-0.4,-0.1,0.21,-14.17
0.165,-0.015,0.15,0.88,-4.29,-4.11,-3.48,8.03,-4.84,4.29,-5.69,-0.21,-4.51,1.0,-0.4,-0.1,0.21,-13.07
0.165,-0.02,0.15,0.88,-2.6,-4.11,-3.48,8.03,-4.84,4.1,-5.69,-0.21,-4.51,1.0,-0.4,-0.1,0.21,-11.57
0.165,-0.025,0.15,0.88,-2.6,-4.11,-3.48,8.03,-4.84,4.1,-5.69,-0.21,-4.51,1.0,-0.4,-0.1,0.21,-11.57
0.165,-0.03,0.15,0.88,-2.6,-4.11,-3.48,8.03,-4.84,4.35,-5.69,-0.21,-4.51,1.0,-0.4,-0.1,0.21,-11.32
0.165,-0.035,0.15,0.88,-2.6,-4.4,-3.48,8.03,-4.84,4.35,-5.69,-0.21,-4.51,1.0,-0.4,-0.25,0.62,-11.35
0.165,-0.04,0.15,0.88,-2.6,-4.4,-3.48,8.03,-4.84,4.35,-5.69,-0.21,-4.51,1.0,-0.4,-0.25,0.62,-11.35
0.165,-0.045,0.15,0.88,-2.6,-4.4,-3.48,8.03,-4.84,4.27,-5.69,-0.21,-4.51,1.0,-0.4,-0.25,0.62,-11.43
