Buy Threshold,Sell Threshold,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,Sum
0.17,-0.225,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,4.89
0.17,-0.23,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,4.89
0.17,-0.235,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,4.89
0.17,-0.24,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,4.89
0.17,-0.245,-0.12,0.0,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,4.89
0.165,0.0,0.08,-1.04,2.21,-0.08,0.0,1.2,1.54,0.26,0.0,0.45,0.0,-0.37,0.8,5.05
0.165,-0.005,0.08,-1.04,2.21,-0.08,0.0,1.2,1.54,0.07,0.0,0.45,0.0,-0.37,0.95,5.01
0.165,-0.01,0.08,-1.82,2.21,-1.05,0.0,1.2,1.61,0.07,0.0,0.45,0.0,-0.37,0.95,3.33
0.165,-0.015,0.08,-1.74,2.21,-1.05,0.0,0.86,1.8,0.07,0.0,1.62,0.0,-0.37,0.95,4.43
0.165,-0.02,0.08,-1.74,3.9,-1.05,0.0,0.86,1.8,-0.12,0.0,1.62,0.0,-0.37,0.95,5.93
0.165,-0.025,0.08,-1.74,3.9,-1.05,0.0,0.86,1.8,-0.12,0.0,1.62,0.0,-0.37,0.95,5.93
0.165,-0.03,0.08,-1.74,3.9,-1.05,0.0,0.86,1.8,0.13,0.0,1.62,0.0,-0.37,0.95,6.18
0.165,-0.035,0.08,-1.74,3.9,-1.34,0.0,0.86,1.8,0.13,0.0,1.62,0.0,-0.37,0.95,5.89
0.165,-0.04,0.08,-1.74,3.9,-1.34,0.0,0.86,1.8,0.13,0.0,1.62,0.0,-0.37,0.95,5.89
0.165,-0.045,0.08,-1.74,3.9,-1.34,0.0,0.86,1.8,0.05,0.0,1.62,0.0,-0.37,0.95,5.81
0.165,-0.05,0.08,-1.74,3.9,-1.34,0.0,0.86,1.8,0.05,0.0,1.62,0.0,-0.37,0.95,5.81
0.165,-0.055,0.08,-1.74,3.9,-1.34,0.0,0.86,1.85,0.05,0.0,1.62,0.0,-0.37,0.95,5.86
0.165,-0.06,0.08,-1.74,3.9,-1.34,0.0,0.86,1.85,0.05,0.0,1.62,0.0,-0.37,0.95,5.86
0.165,-0.065,0.08,-1.74,3.9,-1.34,0.0,0.86,1.85,0.05,0.0,1.62,0.0,-0.37,0.95,5.86
0.165,-0.07,0.08,-1.74,3.9,-1.34,0.0,0.86,4.14,0.05,0.0,1.62,0.0,-0.37,0.95,8.15
0.165,-0.075,0.08,-1.74,3.9,-1.34,0.0,0.86,4.14,0.05,0.0,1.62,0.0,-0.37,0.97,8.17
0.165,-0.08,0.08,-0.85,3.9,-1.15,0.0,0.86,4.14,0.05,0.0,1.62,0.0,-0.37,0.97,9.25
0.165,-0.085,0.08,-0.85,3.9,-1.15,0.0,0.86,4.14,0.05,0.0,1.62,0.0,-0.37,0.97,9.25
0.165,-0.09,0.08,-0.85,3.9,-1.15,0.0,0.86,4.14,0.05,0.0,1.62,0.0,-0.37,0.97,9.25
0.165,-0.095,0.26,-0.85,3.9,-0.97,0.0,-6.68,4.14,0.05,0.0,1.62,0.0,-0.37,1.43,2.53
0.165,-0.1,0.26,-0.85,3.0,-0.97,0.0,-6.68,4.14,-1.68,0.0,1.62,0.0,-0.37,1.43,-0.1
0.165,-0.105,0.26,-0.85,3.0,-0.99,0.0,-6.68,4.14,-1.68,0.0,1.62,0.0,-0.63,1.43,-0.38
0.165,-0.11,0.26,-0.85,3.0,-0.99,0.0,-6.68,4.39,-1.8,0.0,1.62,0.0,-1.42,1.43,-1.04
0.165,-0.115,0.26,-0.85,3.0,-0.99,0.0,-6.68,3.76,-1.8,0.0,1.62,0.0,-1.42,1.43,-1.67
0.165,-0.12,0.26,-0.92,3.0,1.12,0.0,-6.68,3.76,-1.8,0.0,1.62,0.0,-1.42,1.43,0.37
0.165,-0.125,0.26,-0.17,3.0,1.85,0.0,-6.86,5.15,-2.19,0.0,1.62,0.0,-1.42,1.43,2.67
0.165,-0.13,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-2.19,0.0,1.62,0.0,-1.42,1.43,0.77
0.165,-0.135,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-2.19,0.0,1.62,0.0,-1.42,1.43,0.77
0.165,-0.14,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-2.19,0.0,1.62,0.0,-1.42,1.43,0.77
0.165,-0.145,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-2.19,0.0,1.62,0.0,-1.42,0.0,-0.66
0.165,-0.15,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,-2.36
0.165,-0.155,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,-2.36
0.165,-0.16,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,-2.36
0.165,-0.165,0.26,-2.69,4.76,3.48,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,0.11
0.165,-0.17,0.26,-2.69,4.76,3.48,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,0.11
0.165,-0.175,0.26,-2.69,4.76,3.48,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,0.11
0.165,-0.18,0.26,-2.69,4.76,3.48,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,0.11
0.165,-0.185,0.26,-2.69,4.76,3.48,0.0,-6.86,4.85,-4.85,0.0,1.62,0.0,-1.42,0.0,-0.85
0.165,-0.19,0.26,-2.69,6.44,3.48,0.0,-6.86,4.85,-4.85,0.0,1.62,0.0,-1.42,0.0,0.83
0.165,-0.195,0.26,-2.69,6.44,3.48,0.0,-6.86,5.18,-4.85,0.0,1.62,0.0,-1.42,0.0,1.16
0.165,-0.2,0.26,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.58
0.165,-0.205,0.26,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.58
0.165,-0.21,0.26,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.58
0.165,-0.215,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.165,-0.22,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.165,-0.225,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.165,-0.23,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.165,-0.235,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.165,-0.24,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.165,-0.245,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.16,0.0,0.08,-1.04,2.21,-0.08,0.0,1.2,1.54,0.02,0.0,0.45,0.0,-0.37,0.8,4.81
0.16,-0.005,0.08,-1.04,2.21,-0.08,0.0,1.2,1.54,-0.17,0.0,0.45,0.0,-0.37,0.95,4.77
0.16,-0.01,0.08,-1.82,2.21,-1.05,0.0,1.2,1.61,-0.17,0.0,0.45,0.0,-0.37,0.95,3.09
0.16,-0.015,0.08,-1.74,2.21,-1.05,0.0,0.86,1.8,-0.17,0.0,1.62,0.0,-0.37,0.95,4.19
0.16,-0.02,0.08,-1.74,3.9,-1.05,0.0,0.86,1.8,-0.36,0.0,1.62,0.0,-0.37,0.95,5.69
0.16,-0.025,0.08,-1.74,3.9,-1.05,0.0,0.86,1.8,-0.36,0.0,1.62,0.0,-0.37,0.95,5.69
0.16,-0.03,0.08,-1.74,3.9,-1.05,0.0,0.86,1.8,-0.11,0.0,1.62,0.0,-0.37,0.95,5.94
0.16,-0.035,0.08,-1.74,3.9,-1.34,0.0,0.86,1.8,-0.11,0.0,1.62,0.0,-0.37,0.95,5.65
0.16,-0.04,0.08,-1.74,3.9,-1.34,0.0,0.86,1.8,-0.11,0.0,1.62,0.0,-0.37,0.95,5.65
0.16,-0.045,0.08,-1.74,3.9,-1.34,0.0,0.86,1.8,-0.19,0.0,1.62,0.0,-0.37,0.95,5.57
0.16,-0.05,0.08,-1.74,3.9,-1.34,0.0,0.86,1.8,-0.19,0.0,1.62,0.0,-0.37,0.95,5.57
0.16,-0.055,0.08,-1.74,3.9,-1.34,0.0,0.86,1.85,-0.19,0.0,1.62,0.0,-0.37,0.95,5.62
0.16,-0.06,0.08,-1.74,3.9,-1.34,0.0,0.86,1.85,-1.34,0.0,1.62,0.0,-0.37,0.95,4.47
0.16,-0.065,0.08,-1.74,3.9,-1.34,0.0,0.86,1.85,-1.34,0.0,1.62,0.0,-0.37,0.95,4.47
0.16,-0.07,0.08,-1.74,3.9,-1.34,0.0,0.86,4.14,-1.34,0.0,1.62,0.0,-0.37,0.95,6.76
0.16,-0.075,0.08,-1.74,3.9,-1.34,0.0,0.86,4.14,-1.34,0.0,1.62,0.0,-0.37,0.97,6.78
0.16,-0.08,0.08,-0.85,3.9,-1.15,0.0,0.86,4.14,-1.34,0.0,1.62,0.0,-0.37,0.97,7.86
0.16,-0.085,0.08,-0.85,3.9,-1.15,0.0,0.86,4.14,-1.34,0.0,1.62,0.0,-0.37,0.97,7.86
0.16,-0.09,0.08,-0.85,3.9,-1.15,0.0,0.86,4.14,-1.34,0.0,1.62,0.0,-0.37,0.97,7.86
0.16,-0.095,0.26,-0.85,3.9,-0.97,0.0,-6.68,4.14,-1.34,0.0,1.62,0.0,-0.37,1.43,1.14
0.16,-0.1,0.26,-0.85,3.0,-0.97,0.0,-6.68,4.14,-1.68,0.0,1.62,0.0,-0.37,1.43,-0.1
0.16,-0.105,0.26,-0.85,3.0,-0.99,0.0,-6.68,4.14,-1.68,0.0,1.62,0.0,-0.63,1.43,-0.38
0.16,-0.11,0.26,-0.85,3.0,-0.99,0.0,-6.68,4.39,-1.8,0.0,1.62,0.0,-1.42,1.43,-1.04
0.16,-0.115,0.26,-0.85,3.0,-0.99,0.0,-6.68,3.76,-1.8,0.0,1.62,0.0,-1.42,1.43,-1.67
0.16,-0.12,0.26,-0.92,3.0,1.12,0.0,-6.68,3.76,-1.8,0.0,1.62,0.0,-1.42,1.43,0.37
0.16,-0.125,0.26,-0.17,3.0,1.85,0.0,-6.86,5.15,-2.19,0.0,1.62,0.0,-1.42,1.43,2.67
0.16,-0.13,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-2.19,0.0,1.62,0.0,-1.42,1.43,0.77
0.16,-0.135,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-2.19,0.0,1.62,0.0,-1.42,1.43,0.77
0.16,-0.14,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-2.19,0.0,1.62,0.0,-1.42,1.43,0.77
0.16,-0.145,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-2.19,0.0,1.62,0.0,-1.42,0.0,-0.66
0.16,-0.15,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,-2.36
0.16,-0.155,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,-2.36
0.16,-0.16,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,-2.36
0.16,-0.165,0.26,-2.69,4.76,3.48,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,0.11
0.16,-0.17,0.26,-2.69,4.76,3.48,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,0.11
0.16,-0.175,0.26,-2.69,4.76,3.48,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,0.11
0.16,-0.18,0.26,-2.69,4.76,3.48,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,0.11
0.16,-0.185,0.26,-2.69,4.76,3.48,0.0,-6.86,4.85,-4.85,0.0,1.62,0.0,-1.42,0.0,-0.85
0.16,-0.19,0.26,-2.69,6.44,3.48,0.0,-6.86,4.85,-4.85,0.0,1.62,0.0,-1.42,0.0,0.83
0.16,-0.195,0.26,-2.69,6.44,3.48,0.0,-6.86,5.18,-4.85,0.0,1.62,0.0,-1.42,0.0,1.16
0.16,-0.2,0.26,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.58
0.16,-0.205,0.26,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.58
0.16,-0.21,0.26,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.58
0.16,-0.215,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.16,-0.22,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.16,-0.225,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.16,-0.23,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.16,-0.235,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.16,-0.24,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.16,-0.245,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.155,0.0,0.08,-1.04,2.21,-0.53,0.0,1.2,1.54,-0.39,0.0,0.45,0.0,-0.37,0.8,3.95
0.155,-0.005,0.08,-1.04,2.21,-0.53,0.0,1.2,1.54,-0.58,0.0,0.45,0.0,-0.37,0.95,3.91
0.155,-0.01,0.08,-1.82,2.21,-1.37,0.0,1.2,1.61,-0.58,0.0,0.45,0.0,-0.37,0.95,2.36
0.155,-0.015,0.08,-1.74,2.21,-1.37,0.0,0.86,1.8,-0.58,0.0,1.62,0.0,-0.37,0.95,3.46
0.155,-0.02,0.08,-1.74,3.9,-1.37,0.0,0.86,1.8,-0.77,0.0,1.62,0.0,-0.37,0.95,4.96
0.155,-0.025,0.08,-1.74,3.9,-1.37,0.0,0.86,1.8,-0.77,0.0,1.62,0.0,-0.37,0.95,4.96
0.155,-0.03,0.08,-1.74,3.9,-1.37,0.0,0.86,1.8,-0.11,0.0,1.62,0.0,-0.37,0.95,5.62
0.155,-0.035,0.08,-1.74,3.9,-1.66,0.0,0.86,1.8,-0.11,0.0,1.62,0.0,-0.37,0.95,5.33
0.155,-0.04,0.08,-1.74,3.9,-1.66,0.0,0.86,1.8,-0.11,0.0,1.62,0.0,-0.37,0.95,5.33
0.155,-0.045,0.08,-1.74,3.9,-1.66,0.0,0.86,1.8,-0.19,0.0,1.62,0.0,-0.37,0.95,5.25
0.155,-0.05,0.08,-1.74,3.9,-1.66,0.0,0.86,1.8,-0.19,0.0,1.62,0.0,-0.37,0.95,5.25
0.155,-0.055,0.08,-1.74,3.9,-1.66,0.0,0.86,1.85,-0.19,0.0,1.62,0.0,-0.37,0.95,5.3
0.155,-0.06,0.08,-1.74,3.9,-1.66,0.0,0.86,1.85,-1.34,0.0,1.62,0.0,-0.37,0.95,4.15
0.155,-0.065,0.08,-1.74,3.9,-1.66,0.0,0.86,1.85,-1.34,0.0,1.62,0.0,-0.37,0.95,4.15
0.155,-0.07,0.08,-1.74,3.9,-1.66,0.0,0.86,4.14,-1.34,0.0,1.62,0.0,-0.37,0.95,6.44
0.155,-0.075,0.08,-1.74,3.9,-1.66,0.0,0.86,4.14,-1.34,0.0,1.62,0.0,-0.37,0.97,6.46
0.155,-0.08,0.08,-0.85,3.9,-1.15,0.0,0.86,4.14,-1.34,0.0,1.62,0.0,-0.37,0.97,7.86
0.155,-0.085,0.08,-0.85,3.9,-1.15,0.0,0.86,4.14,-1.34,0.0,1.62,0.0,-0.37,0.97,7.86
0.155,-0.09,0.08,-0.85,3.9,-1.15,0.0,0.86,4.14,-1.34,0.0,1.62,0.0,-0.37,0.97,7.86
0.155,-0.095,0.26,-0.85,3.9,-0.97,0.0,-6.68,4.14,-1.34,0.0,1.62,0.0,-0.37,1.43,1.14
0.155,-0.1,0.26,-0.85,3.0,-0.97,0.0,-6.68,4.14,-1.68,0.0,1.62,0.0,-0.37,1.43,-0.1
0.155,-0.105,0.26,-0.85,3.0,-0.99,0.0,-6.68,4.14,-1.68,0.0,1.62,0.0,-0.63,1.43,-0.38
0.155,-0.11,0.26,-0.85,3.0,-0.99,0.0,-6.68,4.39,-1.8,0.0,1.62,0.0,-1.42,1.43,-1.04
0.155,-0.115,0.26,-0.85,3.0,-0.99,0.0,-6.68,3.76,-1.8,0.0,1.62,0.0,-1.42,1.43,-1.67
0.155,-0.12,0.26,-0.92,3.0,1.12,0.0,-6.68,3.76,-1.8,0.0,1.62,0.0,-1.42,1.43,0.37
0.155,-0.125,0.26,-0.17,3.0,1.85,0.0,-6.86,5.15,-2.19,0.0,1.62,0.0,-1.42,1.43,2.67
0.155,-0.13,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-2.19,0.0,1.62,0.0,-1.42,1.43,0.77
0.155,-0.135,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-2.19,0.0,1.62,0.0,-1.42,1.43,0.77
0.155,-0.14,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-2.19,0.0,1.62,0.0,-1.42,1.43,0.77
0.155,-0.145,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-2.19,0.0,1.62,0.0,-1.42,0.0,-0.66
0.155,-0.15,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,-2.36
0.155,-0.155,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,-2.36
0.155,-0.16,0.26,-2.69,4.76,1.01,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,-2.36
0.155,-0.165,0.26,-2.69,4.76,3.48,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,0.11
0.155,-0.17,0.26,-2.69,4.76,3.48,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,0.11
0.155,-0.175,0.26,-2.69,4.76,3.48,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,0.11
0.155,-0.18,0.26,-2.69,4.76,3.48,0.0,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,0.11
0.155,-0.185,0.26,-2.69,4.76,3.48,0.0,-6.86,4.85,-4.85,0.0,1.62,0.0,-1.42,0.0,-0.85
0.155,-0.19,0.26,-2.69,6.44,3.48,0.0,-6.86,4.85,-4.85,0.0,1.62,0.0,-1.42,0.0,0.83
0.155,-0.195,0.26,-2.69,6.44,3.48,0.0,-6.86,5.18,-4.85,0.0,1.62,0.0,-1.42,0.0,1.16
0.155,-0.2,0.26,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.58
0.155,-0.205,0.26,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.58
0.155,-0.21,0.26,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.58
0.155,-0.215,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.155,-0.22,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.155,-0.225,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.155,-0.23,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.155,-0.235,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.155,-0.24,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.155,-0.245,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.15,0.0,0.08,-1.04,2.21,-0.53,-0.34,0.18,1.42,-0.39,0.0,0.45,0.0,-0.37,0.8,2.47
0.15,-0.005,0.08,-1.04,2.21,-0.53,-0.34,0.18,1.42,-0.58,0.0,0.45,0.0,-0.37,0.95,2.43
0.15,-0.01,0.08,-1.82,2.21,-1.37,-0.34,0.18,1.49,-0.58,0.0,0.45,0.0,-0.37,0.95,0.88
0.15,-0.015,0.08,-1.74,2.21,-1.37,-0.34,-0.16,1.68,-0.58,0.0,1.62,0.0,-0.37,0.95,1.98
0.15,-0.02,0.08,-1.74,3.9,-1.37,-0.34,-0.16,2.13,-0.77,0.0,1.62,0.0,-0.37,0.95,3.93
0.15,-0.025,0.08,-1.74,3.9,-1.37,-0.34,-0.16,2.13,-0.77,0.0,1.62,0.0,-0.37,0.95,3.93
0.15,-0.03,0.08,-1.74,3.9,-1.37,-0.34,-0.16,2.13,-0.11,0.0,1.62,0.0,-0.37,0.95,4.59
0.15,-0.035,0.08,-1.74,3.9,-1.66,-0.34,-0.72,2.13,-0.11,0.0,1.62,0.0,-0.37,0.95,3.74
0.15,-0.04,0.08,-1.74,3.9,-1.66,-0.34,-0.72,2.13,-0.11,0.0,1.62,0.0,-0.37,0.95,3.74
0.15,-0.045,0.08,-1.74,3.9,-1.66,-0.34,-0.72,2.13,-0.19,0.0,1.62,0.0,-0.37,0.95,3.66
0.15,-0.05,0.08,-1.74,3.9,-1.66,-0.34,-0.72,2.13,-0.19,0.0,1.62,0.0,-0.37,0.95,3.66
0.15,-0.055,0.08,-1.74,3.9,-1.66,-0.34,-0.72,2.18,-0.19,0.0,1.62,0.0,-0.37,0.95,3.71
0.15,-0.06,0.08,-1.74,3.9,-1.66,-0.34,-0.72,2.18,-1.34,0.0,1.62,0.0,-0.37,0.95,2.56
0.15,-0.065,0.08,-1.74,3.9,-1.66,-0.34,-0.72,2.18,-1.34,0.0,1.62,0.0,-0.37,0.95,2.56
0.15,-0.07,0.08,-1.74,3.9,-1.66,-0.34,-0.72,4.47,-1.34,0.0,1.62,0.0,-0.37,0.95,4.85
0.15,-0.075,0.08,-1.74,3.9,-1.66,-0.34,-0.72,4.47,-1.34,0.0,1.62,0.0,-0.37,0.97,4.87
0.15,-0.08,0.08,-0.85,3.9,-1.15,-0.34,-0.72,4.47,-1.34,0.0,1.62,0.0,-0.37,0.97,6.27
0.15,-0.085,0.08,-0.85,3.9,-1.15,-0.34,-0.72,4.47,-1.34,0.0,1.62,0.0,-0.37,0.97,6.27
0.15,-0.09,0.08,-0.85,3.9,-1.15,0.04,-0.72,4.47,-1.34,0.0,1.62,0.0,-0.37,0.97,6.65
0.15,-0.095,0.26,-0.85,3.9,-0.97,0.04,-6.68,4.47,-1.34,0.0,1.62,0.0,-0.37,1.43,1.51
0.15,-0.1,0.26,-0.85,3.0,-0.97,0.04,-6.68,4.47,-1.68,0.0,1.62,0.0,-0.37,1.43,0.27
0.15,-0.105,0.26,-0.85,3.0,-0.99,0.04,-6.68,4.47,-1.68,0.0,1.62,0.0,-0.63,1.43,-0.01
0.15,-0.11,0.26,-0.85,3.0,-0.99,0.04,-6.68,4.72,-1.8,0.0,1.62,0.0,-1.42,1.43,-0.67
0.15,-0.115,0.26,-0.85,3.0,-0.99,0.04,-6.68,4.09,-1.8,0.0,1.62,0.0,-1.42,1.43,-1.3
0.15,-0.12,0.26,-0.92,3.0,1.12,0.04,-6.68,4.09,-1.8,0.0,1.62,0.0,-1.42,1.43,0.74
0.15,-0.125,0.26,-0.17,3.0,1.85,0.04,-6.86,5.15,-2.19,0.0,1.62,0.0,-1.42,1.43,2.71
0.15,-0.13,0.26,-2.69,4.76,1.01,0.04,-6.86,4.85,-2.19,0.0,1.62,0.0,-1.42,1.43,0.81
0.15,-0.135,0.26,-2.69,4.76,1.01,0.04,-6.86,4.85,-2.19,0.0,1.62,0.0,-1.42,1.43,0.81
0.15,-0.14,0.26,-2.69,4.76,1.01,0.04,-6.86,4.85,-2.19,0.0,1.62,0.0,-1.42,1.43,0.81
0.15,-0.145,0.26,-2.69,4.76,1.01,0.04,-6.86,4.85,-2.19,0.0,1.62,0.0,-1.42,0.0,-0.62
0.15,-0.15,0.26,-2.69,4.76,1.01,0.04,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,-2.32
0.15,-0.155,0.26,-2.69,4.76,1.01,0.04,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,-2.32
0.15,-0.16,0.26,-2.69,4.76,1.01,0.04,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,-2.32
0.15,-0.165,0.26,-2.69,4.76,3.48,0.04,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,0.15
0.15,-0.17,0.26,-2.69,4.76,3.48,0.04,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,0.15
0.15,-0.175,0.26,-2.69,4.76,3.48,0.04,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,0.15
0.15,-0.18,0.26,-2.69,4.76,3.48,0.04,-6.86,4.85,-3.89,0.0,1.62,0.0,-1.42,0.0,0.15
0.15,-0.185,0.26,-2.69,4.76,3.48,0.04,-6.86,4.85,-4.85,0.0,1.62,0.0,-1.42,0.0,-0.81
0.15,-0.19,0.26,-2.69,6.44,3.48,0.04,-6.86,4.85,-4.85,0.0,1.62,0.0,-1.42,0.0,0.87
0.15,-0.195,0.26,-2.69,6.44,3.48,0.04,-6.86,5.18,-4.85,0.0,1.62,0.0,-1.42,0.0,1.2
0.15,-0.2,0.26,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.58
0.15,-0.205,0.26,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.58
0.15,-0.21,0.26,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.58
0.15,-0.215,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
0.15,-0.22,-0.12,-2.69,6.44,3.48,0.0,-6.86,6.6,-4.85,0.0,1.62,0.0,-1.42,0.0,2.2
